pruid,prename,prfname,week_end,series_type,product_name,numtotal_atleast1dose,numtotal_partially,numtotal_fully,prop_atleast1dose,prop_partially,prop_fully,V13,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_partially,propweekdelta_fully
47,Saskatchewan,Saskatchewan,2021-07-17,1,Pfizer-BioNTech Comirnaty,477578,108898,368680,40.48,9.23,31.25,,,,,
47,Saskatchewan,Saskatchewan,2021-07-17,1,Moderna Spikevax,140655,27670,112985,11.92,2.35,9.58,,,,,
47,Saskatchewan,Saskatchewan,2021-07-17,1,AstraZeneca Vaxzevria/COVISHIELD,13958,3891,10067,1.18,0.33,0.85,,,,,
47,Saskatchewan,Saskatchewan,2021-07-17,1,Janssen,22,na,22,<0.01,na,<0.01,,,,,
47,Saskatchewan,Saskatchewan,2021-07-17,2,Mixed series (unspecified),104017,na,104017,8.82,na,8.82,,,,,
47,Saskatchewan,Saskatchewan,2021-07-17,3,Not reported,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-07-17,3,Unknown,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-07-17,1,Pfizer-BioNTech Comirnaty,1897947,422190,1475757,42.72,9.5,33.22,,,,,
48,Alberta,Alberta,2021-07-17,1,Moderna Spikevax,517016,105042,411974,11.64,2.36,9.27,,,,,
48,Alberta,Alberta,2021-07-17,1,AstraZeneca Vaxzevria/COVISHIELD,47716,12862,34854,1.07,0.29,0.78,,,,,
48,Alberta,Alberta,2021-07-17,1,Janssen,0,na,0,0,na,0,,,,,
48,Alberta,Alberta,2021-07-17,2,Mixed series (unspecified),317262,na,317262,7.14,na,7.14,,,,,
48,Alberta,Alberta,2021-07-17,3,Not reported,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-07-17,3,Unknown,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-07-17,1,Pfizer-BioNTech Comirnaty,2477307,945130,1532177,47.51,18.12,29.38,,,,,
59,British Columbia,Colombie-Britannique,2021-07-17,1,Moderna Spikevax,701537,283482,418055,13.45,5.44,8.02,,,,,
59,British Columbia,Colombie-Britannique,2021-07-17,1,AstraZeneca Vaxzevria/COVISHIELD,98893,18495,80398,1.9,0.35,1.54,,,,,
59,British Columbia,Colombie-Britannique,2021-07-17,1,Janssen,203,na,203,<0.01,na,<0.01,,,,,
59,British Columbia,Colombie-Britannique,2021-07-17,2,Mixed series (unspecified),410972,na,410972,7.88,na,7.88,,,,,
59,British Columbia,Colombie-Britannique,2021-07-17,3,Not reported,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-07-17,3,Unknown,171,57,114,<0.01,<0.01,<0.01,,,,,
60,Yukon,Yukon,2021-07-17,1,Pfizer-BioNTech Comirnaty,1994,369,1625,4.64,0.86,3.78,,,,,
60,Yukon,Yukon,2021-07-17,1,Moderna Spikevax,29091,2253,26838,67.74,5.25,62.49,,,,,
60,Yukon,Yukon,2021-07-17,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-07-17,1,Janssen,0,na,0,0,na,0,,,,,
60,Yukon,Yukon,2021-07-17,2,Mixed series (unspecified),221,na,221,0.51,na,0.51,,,,,
60,Yukon,Yukon,2021-07-17,3,Not reported,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-07-17,3,Unknown,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-17,1,Pfizer-BioNTech Comirnaty,2422,575,1847,5.57,1.32,4.25,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-17,1,Moderna Spikevax,25180,1961,23219,57.92,4.51,53.41,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-17,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-17,1,Janssen,0,na,0,0,na,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-17,2,Mixed series (unspecified),7,na,7,0.02,na,0.02,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-17,3,Not reported,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-17,3,Unknown,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-17,1,Pfizer-BioNTech Comirnaty,2542,1088,1454,6.45,2.76,3.69,,,,,
62,Nunavut,Nunavut,2021-07-17,1,Moderna Spikevax,19830,2579,17251,50.33,6.55,43.78,,,,,
62,Nunavut,Nunavut,2021-07-17,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-17,1,Janssen,0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-07-17,2,Mixed series (unspecified),0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-07-17,3,Not reported,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-17,3,Unknown,0,0,0,0,0,0,,,,,
1,Canada,Canada,2021-07-24,1,Pfizer-BioNTech Comirnaty,12755063,2734051,9853893,33.35,7.15,25.77,,,,,
1,Canada,Canada,2021-07-24,1,Moderna Spikevax,3808360,941920,2894478,9.96,2.46,7.57,,,,,
1,Canada,Canada,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,326800,68820,231715,0.85,0.18,0.61,,,,,
1,Canada,Canada,2021-07-24,1,Janssen,845,na,845,<0.01,na,<0.01,,,,,
1,Canada,Canada,2021-07-24,2,Mixed series (unspecified),3597936,na,3597936,9.41,na,9.41,,,,,
1,Canada,Canada,2021-07-24,3,Not reported,6199110,1603526,4595584,16.21,4.19,12.02,,,,,
1,Canada,Canada,2021-07-24,3,Unknown,1589,1196,393,<0.01,<0.01,<0.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-24,1,Pfizer-BioNTech Comirnaty,297243,"",130124,57.1,"",25,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-24,1,Moderna Spikevax,76114,"",104152,14.62,"",20.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,26589,"",324,5.11,"",0.06,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-24,1,Janssen,0,na,0,0,na,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-24,2,Mixed series (unspecified),,na,,"",na,"",,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-24,3,Not reported,0,"",0,0,"",0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-24,3,Unknown,0,"",0,0,"",0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-24,1,Pfizer-BioNTech Comirnaty,89195,40720,48475,54.28,24.78,29.5,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-24,1,Moderna Spikevax,25299,12584,12715,15.4,7.66,7.74,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,626,203,423,0.38,0.12,0.26,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-24,1,Janssen,0,na,0,0,na,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-24,2,Mixed series (unspecified),7965,na,7965,4.85,na,4.85,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-24,3,Unknown,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-24,1,Pfizer-BioNTech Comirnaty,391646,133510,258136,39.48,13.46,26.02,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-24,1,Moderna Spikevax,132715,34702,98013,13.38,3.5,9.88,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,4509,3927,582,0.45,0.4,0.06,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-24,1,Janssen,0,na,0,0,na,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-24,2,Mixed series (unspecified),199513,na,199513,20.11,na,20.11,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-24,3,Unknown,288,30,258,0.03,<0.01,0.03,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-24,1,Pfizer-BioNTech Comirnaty,315560,81185,234375,39.98,10.29,29.7,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-24,1,Moderna Spikevax,97474,30137,67337,12.35,3.82,8.53,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,7272,2752,4520,0.92,0.35,0.57,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-24,1,Janssen,0,na,0,0,na,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-24,2,Mixed series (unspecified),138287,na,138287,17.52,na,17.52,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-24,3,Unknown,934,884,50,0.12,0.11,0.01,,,,,
24,Quebec,Québec,2021-07-24,1,Pfizer-BioNTech Comirnaty,,"",,"","","",,,,,
24,Quebec,Québec,2021-07-24,1,Moderna Spikevax,,"",,"","","",,,,,
24,Quebec,Québec,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,,"",,"","","",,,,,
24,Quebec,Québec,2021-07-24,1,Janssen,,na,,"",na,"",,,,,
24,Quebec,Québec,2021-07-24,2,Mixed series (unspecified),,na,,"",na,"",,,,,
24,Quebec,Québec,2021-07-24,3,Not reported,6199110,1603526,4595584,72.05,18.64,53.41,,,,,
24,Quebec,Québec,2021-07-24,3,Unknown,,"",,"","","",,,,,
35,Ontario,Ontario,2021-07-24,1,Pfizer-BioNTech Comirnaty,6212997,1319044,4893953,41.91,8.9,33.01,,,,,
35,Ontario,Ontario,2021-07-24,1,Moderna Spikevax,1841538,459027,1382511,12.42,3.1,9.32,,,,,
35,Ontario,Ontario,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,129932,33082,96850,0.88,0.22,0.65,,,,,
35,Ontario,Ontario,2021-07-24,1,Janssen,581,na,581,<0.01,na,<0.01,,,,,
35,Ontario,Ontario,2021-07-24,2,Mixed series (unspecified),2198122,na,2198122,14.83,na,14.83,,,,,
35,Ontario,Ontario,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
35,Ontario,Ontario,2021-07-24,3,Unknown,111,27,84,<0.01,<0.01,<0.01,,,,,
46,Manitoba,Manitoba,2021-07-24,1,Pfizer-BioNTech Comirnaty,554295,107253,447042,40.06,7.75,32.31,,,,,
46,Manitoba,Manitoba,2021-07-24,1,Moderna Spikevax,182456,47263,135193,13.19,3.42,9.77,,,,,
46,Manitoba,Manitoba,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,5338,2487,2851,0.39,0.18,0.21,,,,,
46,Manitoba,Manitoba,2021-07-24,1,Janssen,0,na,0,0,na,0,,,,,
46,Manitoba,Manitoba,2021-07-24,2,Mixed series (unspecified),200779,na,200779,14.51,na,14.51,,,,,
46,Manitoba,Manitoba,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
46,Manitoba,Manitoba,2021-07-24,3,Unknown,253,253,0,0.02,0.02,0,,,,,
47,Saskatchewan,Saskatchewan,2021-07-24,1,Pfizer-BioNTech Comirnaty,482289,89379,392910,40.88,7.58,33.3,,,,,
47,Saskatchewan,Saskatchewan,2021-07-24,1,Moderna Spikevax,141371,25263,116108,11.98,2.14,9.84,,,,,
47,Saskatchewan,Saskatchewan,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,13237,3095,10142,1.12,0.26,0.86,,,,,
47,Saskatchewan,Saskatchewan,2021-07-24,1,Janssen,23,na,23,<0.01,na,<0.01,,,,,
47,Saskatchewan,Saskatchewan,2021-07-24,2,Mixed series (unspecified),106418,na,106418,9.02,na,9.02,,,,,
47,Saskatchewan,Saskatchewan,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-07-24,3,Unknown,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-07-24,1,Pfizer-BioNTech Comirnaty,1914140,315577,1598563,43.08,7.1,35.98,,,,,
48,Alberta,Alberta,2021-07-24,1,Moderna Spikevax,520581,97012,423569,11.72,2.18,9.53,,,,,
48,Alberta,Alberta,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,45106,10104,35002,1.02,0.23,0.79,,,,,
48,Alberta,Alberta,2021-07-24,1,Janssen,0,na,0,0,na,0,,,,,
48,Alberta,Alberta,2021-07-24,2,Mixed series (unspecified),324070,na,324070,7.29,na,7.29,,,,,
48,Alberta,Alberta,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-07-24,3,Unknown,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-07-24,1,Pfizer-BioNTech Comirnaty,2490597,645673,1844924,47.76,12.38,35.38,,,,,
59,British Columbia,Colombie-Britannique,2021-07-24,1,Moderna Spikevax,716228,229662,486566,13.73,4.4,9.33,,,,,
59,British Columbia,Colombie-Britannique,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,94191,13170,81021,1.81,0.25,1.55,,,,,
59,British Columbia,Colombie-Britannique,2021-07-24,1,Janssen,241,na,241,<0.01,na,<0.01,,,,,
59,British Columbia,Colombie-Britannique,2021-07-24,2,Mixed series (unspecified),422551,na,422551,8.1,na,8.1,,,,,
59,British Columbia,Colombie-Britannique,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-07-24,3,Unknown,3,2,1,<0.01,<0.01,<0.01,,,,,
60,Yukon,Yukon,2021-07-24,1,Pfizer-BioNTech Comirnaty,2025,305,1720,4.72,0.71,4.01,,,,,
60,Yukon,Yukon,2021-07-24,1,Moderna Spikevax,29253,2028,27225,68.12,4.72,63.4,,,,,
60,Yukon,Yukon,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-07-24,1,Janssen,0,na,0,0,na,0,,,,,
60,Yukon,Yukon,2021-07-24,2,Mixed series (unspecified),224,na,224,0.52,na,0.52,,,,,
60,Yukon,Yukon,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-07-24,3,Unknown,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-24,1,Pfizer-BioNTech Comirnaty,2466,473,1993,5.67,1.09,4.58,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-24,1,Moderna Spikevax,25330,1815,23515,58.27,4.18,54.09,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-24,1,Janssen,0,na,0,0,na,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-24,2,Mixed series (unspecified),7,na,7,0.02,na,0.02,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-24,3,Unknown,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-24,1,Pfizer-BioNTech Comirnaty,2610,932,1678,6.62,2.37,4.26,,,,,
62,Nunavut,Nunavut,2021-07-24,1,Moderna Spikevax,20001,2427,17574,50.76,6.16,44.6,,,,,
62,Nunavut,Nunavut,2021-07-24,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-24,1,Janssen,0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-07-24,2,Mixed series (unspecified),0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-07-24,3,Not reported,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-24,3,Unknown,0,0,0,0,0,0,,,,,
1,Canada,Canada,2021-07-31,1,Pfizer-BioNTech Comirnaty,12887918,2052949,10687866,33.7,5.37,27.95,,,,,
1,Canada,Canada,2021-07-31,1,Moderna Spikevax,3841564,836663,3043416,10.04,2.19,7.96,,,,,
1,Canada,Canada,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,300080,55361,218214,0.78,0.14,0.57,,,,,
1,Canada,Canada,2021-07-31,1,Janssen,1444,na,1444,<0.01,na,<0.01,,,,,
1,Canada,Canada,2021-07-31,2,Mixed series (unspecified),3655775,na,3655775,9.56,na,9.56,,,,,
1,Canada,Canada,2021-07-31,3,Not reported,6239807,1223575,5016232,16.32,3.2,13.12,,,,,
1,Canada,Canada,2021-07-31,3,Unknown,1244,777,467,<0.01,<0.01,<0.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-31,1,Pfizer-BioNTech Comirnaty,298360,"",151257,57.32,"",29.06,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-31,1,Moderna Spikevax,78252,"",116767,15.03,"",22.43,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,26844,"",339,5.16,"",0.07,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-31,1,Janssen,0,na,0,0,na,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-31,2,Mixed series (unspecified),,na,,"",na,"",,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-31,3,Not reported,0,"",0,0,"",0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-31,3,Unknown,0,"",0,0,"",0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-31,1,Pfizer-BioNTech Comirnaty,89679,32632,57047,54.58,19.86,34.72,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-31,1,Moderna Spikevax,25981,11427,14554,15.81,6.95,8.86,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,582,155,427,0.35,0.09,0.26,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-31,1,Janssen,0,na,0,0,na,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-31,2,Mixed series (unspecified),8142,na,8142,4.96,na,4.96,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-31,3,Unknown,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,1,Pfizer-BioNTech Comirnaty,396943,85825,311118,40.01,8.65,31.36,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,1,Moderna Spikevax,132218,30284,101934,13.33,3.05,10.28,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,3543,2959,584,0.36,0.3,0.06,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,1,Janssen,0,na,0,0,na,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,2,Mixed series (unspecified),203448,na,203448,20.51,na,20.51,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,3,Unknown,322,27,295,0.03,<0.01,0.03,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,1,Pfizer-BioNTech Comirnaty,318098,65465,252633,40.31,8.29,32.01,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,1,Moderna Spikevax,97528,26993,70535,12.36,3.42,8.94,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,6855,2329,4526,0.87,0.3,0.57,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,1,Janssen,0,na,0,0,na,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,2,Mixed series (unspecified),141741,na,141741,17.96,na,17.96,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,3,Unknown,789,729,60,0.1,0.09,0.01,,,,,
24,Quebec,Québec,2021-07-31,1,Pfizer-BioNTech Comirnaty,,"",,"","","",,,,,
24,Quebec,Québec,2021-07-31,1,Moderna Spikevax,,"",,"","","",,,,,
24,Quebec,Québec,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,,"",,"","","",,,,,
24,Quebec,Québec,2021-07-31,1,Janssen,,na,,"",na,"",,,,,
24,Quebec,Québec,2021-07-31,2,Mixed series (unspecified),,na,,"",na,"",,,,,
24,Quebec,Québec,2021-07-31,3,Not reported,6239807,1223575,5016232,72.52,14.22,58.3,,,,,
24,Quebec,Québec,2021-07-31,3,Unknown,,"",,"","","",,,,,
35,Ontario,Ontario,2021-07-31,1,Pfizer-BioNTech Comirnaty,6285010,1020210,5264800,42.39,6.88,35.51,,,,,
35,Ontario,Ontario,2021-07-31,1,Moderna Spikevax,1854316,401841,1452475,12.51,2.71,9.8,,,,,
35,Ontario,Ontario,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,123348,25417,97931,0.83,0.17,0.66,,,,,
35,Ontario,Ontario,2021-07-31,1,Janssen,864,na,864,0.01,na,0.01,,,,,
35,Ontario,Ontario,2021-07-31,2,Mixed series (unspecified),2221395,na,2221395,14.98,na,14.98,,,,,
35,Ontario,Ontario,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
35,Ontario,Ontario,2021-07-31,3,Unknown,132,21,111,<0.01,<0.01,<0.01,,,,,
46,Manitoba,Manitoba,2021-07-31,1,Pfizer-BioNTech Comirnaty,565882,67358,498524,40.89,4.87,36.03,,,,,
46,Manitoba,Manitoba,2021-07-31,1,Moderna Spikevax,184086,39916,144170,13.3,2.88,10.42,,,,,
46,Manitoba,Manitoba,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,4804,1931,2873,0.35,0.14,0.21,,,,,
46,Manitoba,Manitoba,2021-07-31,1,Janssen,266,na,266,0.02,na,0.02,,,,,
46,Manitoba,Manitoba,2021-07-31,2,Mixed series (unspecified),203861,na,203861,14.73,na,14.73,,,,,
46,Manitoba,Manitoba,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
46,Manitoba,Manitoba,2021-07-31,3,Unknown,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,1,Pfizer-BioNTech Comirnaty,486846,75542,411304,41.26,6.4,34.86,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,1,Moderna Spikevax,141950,23126,118824,12.03,1.96,10.07,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,12822,2625,10197,1.09,0.22,0.86,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,1,Janssen,33,na,33,<0.01,na,<0.01,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,2,Mixed series (unspecified),107583,na,107583,9.12,na,9.12,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,3,Unknown,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-07-31,1,Pfizer-BioNTech Comirnaty,1931483,261492,1669991,43.47,5.89,37.59,,,,,
48,Alberta,Alberta,2021-07-31,1,Moderna Spikevax,522566,89773,432793,11.76,2.02,9.74,,,,,
48,Alberta,Alberta,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,28679,8701,19978,0.65,0.2,0.45,,,,,
48,Alberta,Alberta,2021-07-31,1,Janssen,0,na,0,0,na,0,,,,,
48,Alberta,Alberta,2021-07-31,2,Mixed series (unspecified),342788,na,342788,7.72,na,7.72,,,,,
48,Alberta,Alberta,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-07-31,3,Unknown,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,1,Pfizer-BioNTech Comirnaty,2508368,442981,2065387,48.1,8.49,39.61,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,1,Moderna Spikevax,729584,207327,522257,13.99,3.98,10.01,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,92603,11244,81359,1.78,0.22,1.56,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,1,Janssen,281,na,281,0.01,na,0.01,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,2,Mixed series (unspecified),426646,na,426646,8.18,na,8.18,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,3,Unknown,1,0,1,<0.01,0,<0.01,,,,,
60,Yukon,Yukon,2021-07-31,1,Pfizer-BioNTech Comirnaty,2081,291,1790,4.85,0.68,4.17,,,,,
60,Yukon,Yukon,2021-07-31,1,Moderna Spikevax,29491,1966,27525,68.67,4.58,64.09,,,,,
60,Yukon,Yukon,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-07-31,1,Janssen,0,na,0,0,na,0,,,,,
60,Yukon,Yukon,2021-07-31,2,Mixed series (unspecified),158,na,158,0.37,na,0.37,,,,,
60,Yukon,Yukon,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-07-31,3,Unknown,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,1,Pfizer-BioNTech Comirnaty,2513,422,2091,5.78,0.97,4.81,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,1,Moderna Spikevax,25447,1665,23782,58.54,3.83,54.71,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,1,Janssen,0,na,0,0,na,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,2,Mixed series (unspecified),13,na,13,0.03,na,0.03,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,3,Not reported,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,3,Unknown,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-31,1,Pfizer-BioNTech Comirnaty,2655,731,1924,6.74,1.86,4.88,,,,,
62,Nunavut,Nunavut,2021-07-31,1,Moderna Spikevax,20145,2345,17800,51.13,5.95,45.17,,,,,
62,Nunavut,Nunavut,2021-07-31,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-31,1,Janssen,0,na,0,0,na,0,,,,,
